Filename,Mean,Standard Deviation,Variance,Skew,Kurtosis
 KIC  10789421 SECTOR 54.csv,3267.6216942116434,14.673295937615425,215.30561367284133,-0.1205220026826556,-0.3555833221219342
 KIC  3957477 SECTOR 40.csv,2350.4536268675743,30.56077767853472,933.961132316826,-1.1128841553043831,1.2071303367529786
 KIC  8579707 SECTOR 14.csv,5465.499812700825,55.7563188274127,3108.7670891840958,0.023408955648290274,-1.211264431178963
 KIC  12255382 SECTOR 14.csv,16139.655306719496,79.49684021819269,6319.747604676859,-0.15846863782979614,-0.2559590902028335
 KIC  9472174 SECTOR 14.csv,1248.9219587548848,62.09075648517862,3855.2620409017513,0.04790914962255219,-1.248444664886525
 KIC  5802834 SECTOR 14.csv,2568.626576009278,43.47005042675218,1889.6452841043774,0.41541211091380154,2.5881369326926467
 KIC  10389982 SECTOR 26.csv,3553.6087881825156,325.76608911303674,106123.54481600299,-0.7104293380515634,-0.5270139455756477
 KIC  7440742 SECTOR 40.csv,5254.944484967621,36.57198854001931,1337.510345771304,-0.6514485250525012,-0.557113815620768
 KIC  3953981 SECTOR 55.csv,1791.4208809501113,38.99739336862951,1520.7966895476288,-0.4863530049563554,-0.9851701928420269
 KIC  4999260 SECTOR 41.csv,47137.05428774152,326.637652321476,106692.15591408545,-0.5082252404208132,-1.0865287137708455
 KIC  9357275 SECTOR 14.csv,2214.082670641554,82.15626697507554,6749.6522032798875,-2.7828276978376287,7.60389100422095
 KIC  10724533 SECTOR 54.csv,46804.62596602973,1760.370229137832,3098903.3436347833,-0.6339404422777453,-0.5344479675876719
 KIC  7335517 SECTOR 26.csv,160.2088348698424,4.345285902563232,18.88150957501476,0.06929078567907458,1.1081819694730206
 KIC  6699679 SECTOR 15.csv,2564.4303993689787,29.304068612365267,858.7284372382112,0.06500700189658128,-0.5164257164225714
 KIC  9944201 SECTOR 40.csv,254.26736234460253,4.482061672566207,20.088876836686985,2.1224429582923263,72.02274263606823
 KIC  7950962 SECTOR 41.csv,12094.690860004366,753.6217144950692,567945.6885584877,-0.1378172588302205,-1.3726737299790501
 KIC  7177892 SECTOR 54.csv,5420.272833504665,58.4083618121339,3411.536729577141,-1.8038929352445563,5.010250896735266
 KIC  8382182 SECTOR 54.csv,213536.59658900436,501.55988956641346,251562.32282187286,-0.005409757831609136,-0.7152171023397318
 KIC  11391667 SECTOR 54.csv,1533.871775164823,11.224242162005163,125.98361211133434,-0.021250796688778793,0.3464623135014051
 KIC  10226388 SECTOR 15.csv,11250.316388917685,751.3518297953128,564529.5721367648,-0.43762714906073336,-1.1514217255619783
 KIC  5296877 SECTOR 14.csv,1790.768969580825,78.55287492444188,6170.55415889501,-0.03610619932450358,-1.4104521849456029
 KIC  3443519 SECTOR 54.csv,5408.693869231199,48.72338710431145,2373.968450916583,0.0017087828488211423,-1.2008576501682886
 KIC  10253421 SECTOR 41.csv,2785.929570319834,160.85196805096092,25873.355625867353,-0.8367931694335391,-0.5753025242559757
 KIC  12157987 SECTOR 55.csv,2563.341182633335,119.94673051266815,14387.218160678638,-1.165198753474876,0.6735468414587347
 KIC  8894630 SECTOR 40.csv,4793.691230095355,52.29004615668737,2734.2489270684955,0.01748206539608455,-1.1460596952354005
 KIC  9592855 SECTOR 15.csv,1993.3621876500083,96.94081597519506,9397.521801936635,-1.7084375033217287,1.6427065609696228
 KIC  3936357 SECTOR 40.csv,2788.11601031054,377.2604532105727,142325.4495566467,-0.4279387462769903,-1.246729525914901
 KIC  10815379 SECTOR 14.csv,6048.103845239904,154.4073274753503,23841.622778080062,-0.8114755403266496,-0.7536387963879672
 KIC  11013201 SECTOR 54.csv,37115.46136076657,35.14916004805978,1235.4634520841216,-0.07524792097348287,0.2614012349216148
 KIC  5598639 SECTOR 54.csv,24052.73655578524,684.776890145465,468919.3892772943,-1.9566421305517503,2.4151893534350934
 KIC  7975824 SECTOR 14.csv,191.8277556431828,5.585883810515274,31.202097944576643,-0.04852295209051669,0.11053551763705904
 KIC  11179657 SECTOR 41.csv,291.3250815989523,8.467111979945216,71.69198528093179,0.21962436979252736,0.40289727497677674
 KIC  2694741 SECTOR 40.csv,3278.317029167304,124.55843401038919,15514.803483120479,-0.07798677958782471,-1.3368274716451582
 KIC  8043961 SECTOR 14.csv,11439.549792374079,666.961865132668,444838.1295412472,-1.3562660461002758,0.4854952840897684
 KIC  7884842 SECTOR 40.csv,23538.46142154913,90.634150228562,8214.549187653547,-0.29689277914524886,-0.6242451983539659
 KIC  10991989 SECTOR 54.csv,21567.127891105152,45.85860335709019,2103.0115018629235,-1.2955301134442145,1.9135945031938646
 KIC  10544976 SECTOR 54.csv,1384.6893318191976,11.286936465634096,127.3949347792607,-0.09399909074463018,0.9898465427473573
 KIC  7457163 SECTOR 54.csv,4357.99440132417,83.65858596855693,6998.759006258431,-0.03299564330205062,-0.7175401478128003
 KIC  11180361 SECTOR 41.csv,140595.70815304003,138.0029887411701,19044.82490149552,-0.4929185127375199,0.5840018288369149
 KIC  4451148 SECTOR 54.csv,6788.0101919045765,266.2296317946447,70878.2168455121,-0.30865368499702345,-1.1088649956001002
 KIC  9953894 SECTOR 54.csv,7018.116622097441,287.3662402776409,82579.35605130684,-0.4665339458231257,-0.9886217861929758
 KIC  10789421 SECTOR 41.csv,3154.1078033675362,10.051522985103094,101.03311432005583,-0.20651576929564056,-0.08907893705012926
 KIC  9108579 SECTOR 55.csv,4717.230748856054,47.811751438808855,2285.9635756464404,-0.5762152614502344,-0.6620838842827217
 KIC  3558822 SECTOR 54.csv,3628.4345885964913,33.78116320140056,1141.1669872396592,-0.5606030307255945,-0.11147216741553478
 KIC  8841616 SECTOR 15.csv,3370.0136310101975,64.21241778262664,4123.234597490587,-2.128384118584041,3.87067064007512
 KIC  9592855 SECTOR 40.csv,2284.529018214268,98.26458600905399,9655.928863530768,-1.706966237959963,1.6281183933280667
 KIC  9899416 SECTOR 54.csv,17094.763369856966,2669.3792879538573,7125585.782957043,-1.9513937705024016,2.9144490586363285
 KIC  3443790 SECTOR 41.csv,3662.3484037605062,9.122647965136954,83.22270589581741,0.009150204806674316,0.024833221303562247
 KIC  7177892 SECTOR 40.csv,5790.531280250879,56.992942815925026,3248.1955308193,-2.196389847518162,6.623170113026227
 KIC  8685306 SECTOR 55.csv,4385.550684338753,36.227439315386874,1312.4273593500386,-0.37605685516973897,-0.5053777296094677
 KIC  9944201 SECTOR 53.csv,295.34025295521525,4.892558745088781,23.93713107414471,-0.0004061350694628979,0.3698976363250637
 KIC  7512381 SECTOR 40.csv,2162.4445893529146,277.2370265255558,76860.36887673172,-0.5367412943935872,-1.1222492034544949
 KIC  9451096 SECTOR 55.csv,2065.4048752502513,106.66705362715925,11377.860329499266,-2.681820789615864,6.7169635651039705
 KIC  8043961 SECTOR 54.csv,11704.053796278913,646.392998804989,417823.90890410653,-1.4119048028786425,0.6755596443159106
 KIC  11013201 SECTOR 26.csv,36112.91503128505,35.92065494055152,1290.2934513581686,-0.176813882058323,0.8104209270162603
 KIC  6699679 SECTOR 14.csv,2545.650156838906,11.279474314820433,127.22654081869388,-0.29431810411261283,0.47121206527613246
 KIC  10259530 SECTOR 55.csv,2470.9937568402092,220.06619674988633,48429.13095195968,-0.24523355626176965,-1.3233806213537593
 KIC  4909422 SECTOR 54.csv,3112.328389485446,99.05188699472144,9811.276317215066,-0.7993916061779525,-0.5997963266144137
 KIC  3936357 SECTOR 41.csv,2821.7409638412837,384.6742164478197,147974.25279974402,-0.44226877690920274,-1.2375711650871593
